@Relation anxiety

@Attribute gsr NUMERIC
@Attribute tempe NUMERIC
@Attribute hr NUMERIC
@Attribute hrv NUMERIC
@Attribute anxiety NUMERIC

@DATA
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
296.00, 33.06, 84.00, 754.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
306.00, 32.96, 84.00, 758.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
314.00, 32.96, 84.00, 755.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 30
321.00, 33.20, 84.00, 768.00, 20
321.00, 33.20, 84.00, 768.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
326.00, 33.20, 84.00, 752.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
331.00, 33.35, 88.00, 762.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
336.00, 33.69, 88.00, 733.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
340.00, 33.74, 88.00, 730.00, 20
343.00, 33.79, 88.00, 730.00, 20
343.00, 33.79, 88.00, 730.00, 20
343.00, 33.79, 88.00, 730.00, 20
343.00, 33.79, 88.00, 730.00, 20
343.00, 33.79, 88.00, 730.00, 20
343.00, 33.79, 88.00, 730.00, 20
343.00, 33.79, 88.00, 730.00, 20
343.00, 33.79, 88.00, 730.00, 20
343.00, 33.79, 88.00, 730.00, 20
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
343.00, 33.79, 88.00, 730.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
346.00, 33.40, 88.00, 746.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
349.00, 33.89, 88.00, 733.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
351.00, 33.98, 88.00, 297.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 30
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
353.00, 34.13, 88.00, 473.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
355.00, 33.98, 88.00, 780.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
356.00, 33.98, 88.00, 770.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
358.00, 33.89, 88.00, 785.00, 20
359.00, 33.50, 87.00, 743.00, 20
359.00, 33.50, 87.00, 743.00, 20
359.00, 33.50, 87.00, 743.00, 20
359.00, 33.50, 87.00, 743.00, 20
359.00, 33.50, 87.00, 743.00, 20
