@Relation anxiety

@Attribute gsr NUMERIC
@Attribute tempe NUMERIC
@Attribute hr NUMERIC
@Attribute anxiety NUMERIC

@DATA
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
331.00, 33.35, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
336.00, 33.69, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
340.00, 33.74, 88.00, 20
343.00, 33.79, 88.00, 20
343.00, 33.79, 88.00, 20
343.00, 33.79, 88.00, 20
343.00, 33.79, 88.00, 20
343.00, 33.79, 88.00, 20
343.00, 33.79, 88.00, 20
343.00, 33.79, 88.00, 20
343.00, 33.79, 88.00, 20
343.00, 33.79, 88.00, 20
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
343.00, 33.79, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
346.00, 33.40, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
349.00, 33.89, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
351.00, 33.98, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 30
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
353.00, 34.13, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
355.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
356.00, 33.98, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
358.00, 33.89, 88.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
359.00, 33.50, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.74, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
360.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 20
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
362.00, 33.79, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
363.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.35, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 33.15, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
364.00, 32.86, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
365.00, 33.06, 87.00, 30
